Location,Direction,Date,Time,Volume,Lanes
ML 52-53,NB,9/25/2025,7:00 AM,1384,3
ML 52-53,NB,9/25/2025,8:00 AM,1477,3
ML 52-53,NB,9/25/2025,9:00 AM,1472,3
ML 52-53,NB,9/25/2025,10:00 AM,1129,3
ML 52-53,NB,9/25/2025,11:00 AM,851,3
ML 52-53,NB,9/25/2025,12:00 PM,790,3
ML 52-53,NB,9/25/2025,1:00 PM,838,3
ML 52-53,NB,9/25/2025,2:00 PM,977,3
ML 52-53,NB,9/25/2025,3:00 PM,1387,3
ML 52-53,NB,9/25/2025,4:00 PM,1629,3
ML 52-53,NB,9/25/2025,5:00 PM,1811,3
ML 52-53,NB,9/25/2025,6:00 PM,1535,3
ML 52-53,NB,9/25/2025,7:00 PM,1041,3
ML 52-53,NB,9/25/2025,8:00 PM,569,3
ML 52-53,NB,9/25/2025,9:00 PM,267,3
ML 52-53,NB,9/25/2025,10:00 PM,158,3
ML 52-53,NB,9/25/2025,11:00 PM,127,3
ML 52-53,SB,9/25/2025,12:00 AM,277,3
ML 52-53,SB,9/25/2025,1:00 AM,300,3
ML 52-53,SB,9/25/2025,2:00 AM,301,3
ML 52-53,SB,9/25/2025,3:00 AM,335,3
ML 52-53,SB,9/25/2025,4:00 AM,357,3
ML 52-53,SB,9/25/2025,5:00 AM,557,3
ML 52-53,SB,9/25/2025,6:00 AM,990,3
ML 52-53,SB,9/25/2025,7:00 AM,1336,3
ML 52-53,SB,9/25/2025,8:00 AM,1693,3
ML 52-53,SB,9/25/2025,9:00 AM,1600,3
ML 52-53,SB,9/25/2025,10:00 AM,1321,3
ML 52-53,SB,9/25/2025,11:00 AM,1033,3
ML 52-53,SB,9/25/2025,12:00 PM,824,3
ML 52-53,SB,9/25/2025,1:00 PM,919,3
ML 52-53,SB,9/25/2025,2:00 PM,1142,3
ML 52-53,SB,9/25/2025,3:00 PM,1533,3
ML 52-53,SB,9/25/2025,4:00 PM,1835,3
ML 52-53,SB,9/25/2025,5:00 PM,2043,3
ML 52-53,SB,9/25/2025,6:00 PM,1597,3
ML 52-53,SB,9/25/2025,7:00 PM,1131,3
ML 52-53,SB,9/25/2025,8:00 PM,552,3
ML 52-53,SB,9/25/2025,9:00 PM,296,3
ML 52-53,SB,9/25/2025,10:00 PM,175,3
ML 52-53,SB,9/25/2025,11:00 PM,140,3
ML 52-53,NB,9/26/2025,12:00 AM,198,3
ML 52-53,NB,9/26/2025,1:00 AM,204,3
ML 52-53,NB,9/26/2025,2:00 AM,222,3
ML 52-53,NB,9/26/2025,3:00 AM,210,3
ML 52-53,NB,9/26/2025,4:00 AM,204,3
ML 52-53,NB,9/26/2025,5:00 AM,245,3
ML 52-53,NB,9/26/2025,6:00 AM,371,3
ML 52-53,NB,9/26/2025,7:00 AM,649,3
ML 52-53,NB,9/26/2025,8:00 AM,954,3
ML 52-53,NB,9/26/2025,9:00 AM,1320,3
ML 52-53,NB,9/26/2025,10:00 AM,1138,3
ML 52-53,NB,9/26/2025,11:00 AM,898,3
ML 52-53,NB,9/26/2025,12:00 PM,711,3
ML 52-53,NB,9/26/2025,1:00 PM,568,3
ML 52-53,NB,9/26/2025,2:00 PM,597,3
ML 52-53,NB,9/26/2025,3:00 PM,725,3
ML 52-53,NB,9/26/2025,4:00 PM,855,3
ML 52-53,NB,9/26/2025,5:00 PM,1127,3
ML 52-53,NB,9/26/2025,6:00 PM,1244,3
ML 52-53,NB,9/26/2025,7:00 PM,1142,3
ML 52-53,NB,9/26/2025,8:00 PM,698,3
ML 52-53,NB,9/26/2025,9:00 PM,382,3
ML 52-53,NB,9/26/2025,10:00 PM,191,3
ML 52-53,NB,9/26/2025,11:00 PM,114,3
ML 52-53,SB,9/26/2025,12:00 AM,227,3
ML 52-53,SB,9/26/2025,1:00 AM,249,3
ML 52-53,SB,9/26/2025,2:00 AM,235,3
ML 52-53,SB,9/26/2025,3:00 AM,226,3
ML 52-53,SB,9/26/2025,4:00 AM,224,3
ML 52-53,SB,9/26/2025,5:00 AM,293,3
ML 52-53,SB,9/26/2025,6:00 AM,425,3
ML 52-53,SB,9/26/2025,7:00 AM,661,3
ML 52-53,SB,9/26/2025,8:00 AM,1136,3
ML 52-53,SB,9/26/2025,9:00 AM,1261,3
ML 52-53,SB,9/26/2025,10:00 AM,1267,3
ML 52-53,SB,9/26/2025,11:00 AM,1018,3
ML 52-53,SB,9/26/2025,12:00 PM,833,3
ML 52-53,SB,9/26/2025,1:00 PM,651,3
ML 52-53,SB,9/26/2025,2:00 PM,628,3
ML 52-53,SB,9/26/2025,3:00 PM,705,3
ML 52-53,SB,9/26/2025,4:00 PM,958,3
ML 52-53,SB,9/26/2025,5:00 PM,1320,3
ML 52-53,SB,9/26/2025,6:00 PM,1476,3
ML 52-53,SB,9/26/2025,7:00 PM,1170,3
ML 52-53,SB,9/26/2025,8:00 PM,837,3
ML 52-53,SB,9/26/2025,9:00 PM,454,3
ML 52-53,SB,9/26/2025,10:00 PM,223,3
ML 52-53,SB,9/26/2025,11:00 PM,127,3
ML 52-53,NB,9/27/2025,12:00 AM,212,3
ML 52-53,NB,9/27/2025,1:00 AM,217,3
ML 52-53,NB,9/27/2025,2:00 AM,219,3
ML 52-53,NB,9/27/2025,3:00 AM,229,3
ML 52-53,NB,9/27/2025,4:00 AM,236,3
ML 52-53,NB,9/27/2025,5:00 AM,273,3
ML 52-53,NB,9/27/2025,6:00 AM,384,3
ML 52-53,NB,9/27/2025,7:00 AM,716,3
ML 52-53,NB,9/27/2025,8:00 AM,950,3
ML 52-53,NB,9/27/2025,9:00 AM,1165,3
ML 52-53,NB,9/27/2025,10:00 AM,1145,3
ML 52-53,NB,9/27/2025,11:00 AM,964,3
ML 52-53,NB,9/27/2025,12:00 PM,742,3
ML 52-53,NB,9/27/2025,1:00 PM,552,3
ML 52-53,NB,9/27/2025,2:00 PM,569,3
ML 52-53,NB,9/27/2025,3:00 PM,729,3
ML 52-53,NB,9/27/2025,4:00 PM,856,3
ML 52-53,NB,9/27/2025,5:00 PM,1173,3
ML 52-53,NB,9/27/2025,6:00 PM,1253,3
ML 52-53,NB,9/27/2025,7:00 PM,1078,3
ML 52-53,NB,9/27/2025,8:00 PM,719,3
ML 52-53,NB,9/27/2025,9:00 PM,398,3
ML 52-53,NB,9/27/2025,10:00 PM,197,3
ML 52-53,NB,9/27/2025,11:00 PM,115,3
ML 52-53,SB,9/27/2025,12:00 AM,233,3
ML 52-53,SB,9/27/2025,1:00 AM,237,3
ML 52-53,SB,9/27/2025,2:00 AM,253,3
ML 52-53,SB,9/27/2025,3:00 AM,238,3
ML 52-53,SB,9/27/2025,4:00 AM,253,3
ML 52-53,SB,9/27/2025,5:00 AM,267,3
ML 52-53,SB,9/27/2025,6:00 AM,429,3
ML 52-53,SB,9/27/2025,7:00 AM,728,3
ML 52-53,SB,9/27/2025,8:00 AM,1179,3
ML 52-53,SB,9/27/2025,9:00 AM,1342,3
ML 52-53,SB,9/27/2025,10:00 AM,1193,3
ML 52-53,SB,9/27/2025,11:00 AM,1073,3
ML 52-53,SB,9/27/2025,12:00 PM,775,3
ML 52-53,SB,9/27/2025,1:00 PM,671,3
ML 52-53,SB,9/27/2025,2:00 PM,607,3
ML 52-53,SB,9/27/2025,3:00 PM,772,3
ML 52-53,SB,9/27/2025,4:00 PM,913,3
ML 52-53,SB,9/27/2025,5:00 PM,1365,3
ML 52-53,SB,9/27/2025,6:00 PM,1459,3
ML 52-53,SB,9/27/2025,7:00 PM,1210,3
ML 52-53,SB,9/27/2025,8:00 PM,838,3
ML 52-53,SB,9/27/2025,9:00 PM,398,3
ML 52-53,SB,9/27/2025,10:00 PM,202,3
ML 52-53,SB,9/27/2025,11:00 PM,134,3
ML 52-53,NB,9/28/2025,12:00 AM,251,3
ML 52-53,NB,9/28/2025,1:00 AM,270,3
ML 52-53,NB,9/28/2025,2:00 AM,277,3
ML 52-53,NB,9/28/2025,3:00 AM,329,3
ML 52-53,NB,9/28/2025,4:00 AM,343,3
ML 52-53,NB,9/28/2025,5:00 AM,511,3
ML 52-53,NB,9/28/2025,6:00 AM,936,3
ML 52-53,NB,9/28/2025,7:00 AM,1318,3
ML 52-53,NB,9/28/2025,8:00 AM,1486,3
ML 52-53,NB,9/28/2025,9:00 AM,1420,3
ML 52-53,NB,9/28/2025,10:00 AM,1164,3
ML 52-53,NB,9/28/2025,11:00 AM,861,3
ML 52-53,NB,9/28/2025,12:00 PM,740,3
ML 52-53,NB,9/28/2025,1:00 PM,886,3
ML 52-53,NB,9/28/2025,2:00 PM,1068,3
ML 52-53,NB,9/28/2025,3:00 PM,1372,3
ML 52-53,NB,9/28/2025,4:00 PM,1572,3
ML 52-53,NB,9/28/2025,5:00 PM,1888,3
ML 52-53,NB,9/28/2025,6:00 PM,1400,3
ML 52-53,NB,9/28/2025,7:00 PM,915,3
ML 52-53,NB,9/28/2025,8:00 PM,500,3
ML 52-53,NB,9/28/2025,9:00 PM,250,3
ML 52-53,NB,9/28/2025,10:00 PM,157,3
ML 52-53,NB,9/28/2025,11:00 PM,121,3
ML 52-53,SB,9/28/2025,12:00 AM,314,3
ML 52-53,SB,9/28/2025,1:00 AM,330,3
ML 52-53,SB,9/28/2025,2:00 AM,311,3
ML 52-53,SB,9/28/2025,3:00 AM,308,3
ML 52-53,SB,9/28/2025,4:00 AM,402,3
ML 52-53,SB,9/28/2025,5:00 AM,518,3
ML 52-53,SB,9/28/2025,6:00 AM,938,3
ML 52-53,SB,9/28/2025,7:00 AM,1436,3
ML 52-53,SB,9/28/2025,8:00 AM,1674,3
ML 52-53,SB,9/28/2025,9:00 AM,1443,3
ML 52-53,SB,9/28/2025,10:00 AM,1184,3
ML 52-53,SB,9/28/2025,11:00 AM,997,3
ML 52-53,SB,9/28/2025,12:00 PM,909,3
ML 52-53,SB,9/28/2025,1:00 PM,956,3
ML 52-53,SB,9/28/2025,2:00 PM,1024,3
ML 52-53,SB,9/28/2025,3:00 PM,1482,3
ML 52-53,SB,9/28/2025,4:00 PM,1842,3
ML 52-53,SB,9/28/2025,5:00 PM,1913,3
ML 52-53,SB,9/28/2025,6:00 PM,1501,3
ML 52-53,SB,9/28/2025,7:00 PM,999,3
ML 52-53,SB,9/28/2025,8:00 PM,575,3
ML 52-53,SB,9/28/2025,9:00 PM,277,3
ML 52-53,SB,9/28/2025,10:00 PM,175,3
ML 52-53,SB,9/28/2025,11:00 PM,132,3
ML 52-53,NB,9/29/2025,12:00 AM,271,3
ML 52-53,NB,9/29/2025,1:00 AM,278,3
ML 52-53,NB,9/29/2025,2:00 AM,288,3
ML 52-53,NB,9/29/2025,3:00 AM,313,3
ML 52-53,NB,9/29/2025,4:00 AM,360,3
ML 52-53,NB,9/29/2025,5:00 AM,546,3
ML 52-53,NB,9/29/2025,6:00 AM,822,3
ML 52-53,NB,9/29/2025,7:00 AM,1374,3
ML 52-53,NB,9/29/2025,8:00 AM,1494,3
ML 52-53,NB,9/29/2025,9:00 AM,1333,3
ML 52-53,NB,9/29/2025,10:00 AM,1099,3
ML 52-53,NB,9/29/2025,11:00 AM,820,3
ML 52-53,NB,9/29/2025,12:00 PM,765,3
ML 52-53,NB,9/29/2025,1:00 PM,826,3
ML 52-53,NB,9/29/2025,2:00 PM,975,3
ML 52-53,NB,9/29/2025,3:00 PM,1349,3
ML 52-53,NB,9/29/2025,4:00 PM,1547,3
ML 52-53,NB,9/29/2025,5:00 PM,1859,3
ML 52-53,NB,9/29/2025,6:00 PM,1397,3
ML 52-53,NB,9/29/2025,7:00 PM,1017,3
ML 52-53,NB,9/29/2025,8:00 PM,571,3
ML 52-53,NB,9/29/2025,9:00 PM,283,3
ML 52-53,NB,9/29/2025,10:00 PM,166,3
ML 52-53,NB,9/29/2025,11:00 PM,125,3
ML 52-53,SB,9/29/2025,12:00 AM,305,3
ML 52-53,SB,9/29/2025,1:00 AM,297,3
ML 52-53,SB,9/29/2025,2:00 AM,326,3
ML 52-53,SB,9/29/2025,3:00 AM,326,3
ML 52-53,SB,9/29/2025,4:00 AM,389,3
ML 52-53,SB,9/29/2025,5:00 AM,544,3
ML 52-53,SB,9/29/2025,6:00 AM,929,3
ML 52-53,SB,9/29/2025,7:00 AM,1398,3
ML 52-53,SB,9/29/2025,8:00 AM,1566,3
ML 52-53,SB,9/29/2025,9:00 AM,1578,3
ML 52-53,SB,9/29/2025,10:00 AM,1177,3
ML 52-53,SB,9/29/2025,11:00 AM,918,3
ML 52-53,SB,9/29/2025,12:00 PM,853,3
ML 52-53,SB,9/29/2025,1:00 PM,920,3
ML 52-53,SB,9/29/2025,2:00 PM,1127,3
ML 52-53,SB,9/29/2025,3:00 PM,1325,3
ML 52-53,SB,9/29/2025,4:00 PM,1684,3
ML 52-53,SB,9/29/2025,5:00 PM,1822,3
ML 52-53,SB,9/29/2025,6:00 PM,1710,3
ML 52-53,SB,9/29/2025,7:00 PM,1015,3
ML 52-53,SB,9/29/2025,8:00 PM,546,3
ML 52-53,SB,9/29/2025,9:00 PM,286,3
ML 52-53,SB,9/29/2025,10:00 PM,174,3
ML 52-53,SB,9/29/2025,11:00 PM,133,3
ML 52-53,NB,9/30/2025,12:00 AM,282,3
ML 52-53,NB,9/30/2025,1:00 AM,268,3
ML 52-53,NB,9/30/2025,2:00 AM,278,3
ML 52-53,NB,9/30/2025,3:00 AM,332,3
ML 52-53,NB,9/30/2025,4:00 AM,330,3
ML 52-53,NB,9/30/2025,5:00 AM,516,3
ML 52-53,NB,9/30/2025,6:00 AM,820,3
ML 52-53,NB,9/30/2025,7:00 AM,1229,3
ML 52-53,NB,9/30/2025,8:00 AM,1545,3
ML 52-53,NB,9/30/2025,9:00 AM,1475,3
ML 52-53,NB,9/30/2025,10:00 AM,1177,3
ML 52-53,NB,9/30/2025,11:00 AM,835,3
ML 52-53,NB,9/30/2025,12:00 PM,780,3
ML 52-53,NB,9/30/2025,1:00 PM,833,3
ML 52-53,NB,9/30/2025,2:00 PM,973,3
ML 52-53,NB,9/30/2025,3:00 PM,1361,3
ML 52-53,NB,9/30/2025,4:00 PM,1673,3
ML 52-53,NB,9/30/2025,5:00 PM,1895,3
ML 52-53,NB,9/30/2025,6:00 PM,1597,3
ML 52-53,NB,9/30/2025,7:00 PM,1002,3
ML 52-53,NB,9/30/2025,8:00 PM,491,3
ML 52-53,NB,9/30/2025,9:00 PM,247,3
ML 52-53,NB,9/30/2025,10:00 PM,171,3
ML 52-53,NB,9/30/2025,11:00 PM,135,3
ML 52-53,SB,9/30/2025,12:00 AM,296,3
ML 52-53,SB,9/30/2025,1:00 AM,334,3
ML 52-53,SB,9/30/2025,2:00 AM,314,3
ML 52-53,SB,9/30/2025,3:00 AM,335,3
ML 52-53,SB,9/30/2025,4:00 AM,352,3
ML 52-53,SB,9/30/2025,5:00 AM,585,3
ML 52-53,SB,9/30/2025,6:00 AM,906,3
ML 52-53,SB,9/30/2025,7:00 AM,1330,3
ML 52-53,SB,9/30/2025,8:00 AM,1704,3
ML 52-53,SB,9/30/2025,9:00 AM,1611,3
ML 52-53,SB,9/30/2025,10:00 AM,1156,3
ML 52-53,SB,9/30/2025,11:00 AM,918,3
ML 52-53,SB,9/30/2025,12:00 PM,827,3
ML 52-53,SB,9/30/2025,1:00 PM,942,3
ML 52-53,SB,9/30/2025,2:00 PM,1175,3
ML 52-53,SB,9/30/2025,3:00 PM,1334,3
ML 52-53,SB,9/30/2025,4:00 PM,1887,3
ML 52-53,SB,9/30/2025,5:00 PM,1765,3
ML 52-53,SB,9/30/2025,6:00 PM,1643,3
ML 52-53,SB,9/30/2025,7:00 PM,1023,3
ML 52-53,SB,9/30/2025,8:00 PM,603,3
ML 52-53,SB,9/30/2025,9:00 PM,303,3
ML 52-53,SB,9/30/2025,10:00 PM,160,3
ML 52-53,SB,9/30/2025,11:00 PM,131,3
ML 52-53,NB,10/1/2025,12:00 AM,291,3
ML 52-53,NB,10/1/2025,1:00 AM,290,3
ML 52-53,NB,10/1/2025,2:00 AM,278,3
ML 52-53,NB,10/1/2025,3:00 AM,307,3
ML 52-53,NB,10/1/2025,4:00 AM,345,3
ML 52-53,NB,10/1/2025,5:00 AM,511,3
ML 52-53,NB,10/1/2025,6:00 AM,912,3
ML 52-53,NB,10/1/2025,7:00 AM,1267,3
ML 52-53,NB,10/1/2025,8:00 AM,1486,3
ML 52-53,NB,10/1/2025,9:00 AM,1526,3
ML 52-53,NB,10/1/2025,10:00 AM,1178,3
ML 52-53,NB,10/1/2025,11:00 AM,931,3
ML 52-53,NB,10/1/2025,12:00 PM,777,3
ML 52-53,NB,10/1/2025,1:00 PM,833,3
ML 52-53,NB,10/1/2025,2:00 PM,981,3
ML 52-53,NB,10/1/2025,3:00 PM,1412,3
ML 52-53,NB,10/1/2025,4:00 PM,1764,3
ML 52-53,NB,10/1/2025,5:00 PM,1771,3
ML 52-53,NB,10/1/2025,6:00 PM,1457,3
ML 52-53,NB,10/1/2025,7:00 PM,915,3
ML 52-53,NB,10/1/2025,8:00 PM,540,3
ML 52-53,NB,10/1/2025,9:00 PM,254,3
ML 52-53,NB,10/1/2025,10:00 PM,151,3
ML 52-53,NB,10/1/2025,11:00 PM,136,3
ML 52-53,SB,10/1/2025,12:00 AM,288,3
ML 52-53,SB,10/1/2025,1:00 AM,289,3
ML 52-53,SB,10/1/2025,2:00 AM,338,3
ML 52-53,SB,10/1/2025,3:00 AM,315,3
ML 52-53,SB,10/1/2025,4:00 AM,371,3
ML 52-53,SB,10/1/2025,5:00 AM,527,3
ML 52-53,SB,10/1/2025,6:00 AM,903,3
ML 52-53,SB,10/1/2025,7:00 AM,1327,3
ML 52-53,SB,10/1/2025,8:00 AM,1736,3
ML 52-53,SB,10/1/2025,9:00 AM,1471,3
ML 52-53,SB,10/1/2025,10:00 AM,1154,3
ML 52-53,SB,10/1/2025,11:00 AM,908,3
ML 52-53,SB,10/1/2025,12:00 PM,907,3
ML 52-53,SB,10/1/2025,1:00 PM,896,3
ML 52-53,SB,10/1/2025,2:00 PM,1164,3
ML 52-53,SB,10/1/2025,3:00 PM,1376,3
ML 52-53,SB,10/1/2025,4:00 PM,1670,3
ML 52-53,SB,10/1/2025,5:00 PM,2043,3
ML 52-53,SB,10/1/2025,6:00 PM,1564,3
ML 52-53,SB,10/1/2025,7:00 PM,1129,3
ML 52-53,SB,10/1/2025,8:00 PM,546,3
ML 52-53,SB,10/1/2025,9:00 PM,274,3
ML 52-53,SB,10/1/2025,10:00 PM,167,3
ML 52-53,SB,10/1/2025,11:00 PM,137,3
ML 52-53,NB,10/2/2025,12:00 AM,261,3
ML 52-53,NB,10/2/2025,1:00 AM,291,3
ML 52-53,NB,10/2/2025,2:00 AM,285,3
ML 52-53,NB,10/2/2025,3:00 AM,324,3
ML 52-53,NB,10/2/2025,4:00 AM,352,3
ML 52-53,NB,10/2/2025,5:00 AM,546,3
ML 52-53,NB,10/2/2025,6:00 AM,909,3
ML 52-53,NB,10/2/2025,7:00 AM,1370,3
ML 52-53,NB,10/2/2025,8:00 AM,1590,3
ML 52-53,NB,10/2/2025,9:00 AM,1331,3
ML 52-53,NB,10/2/2025,10:00 AM,1133,3
ML 52-53,NB,10/2/2025,11:00 AM,879,3
ML 52-53,NB,10/2/2025,12:00 PM,756,3
ML 52-53,NB,10/2/2025,1:00 PM,858,3
ML 52-53,NB,10/2/2025,2:00 PM,1078,3
ML 52-53,NB,10/2/2025,3:00 PM,1335,3
ML 52-53,NB,10/2/2025,4:00 PM,1752,3
ML 52-53,NB,10/2/2025,5:00 PM,1718,3
ML 52-53,NB,10/2/2025,6:00 PM,1400,3
ML 52-53,NB,10/2/2025,7:00 PM,1025,3
ML 52-53,NB,10/2/2025,8:00 PM,529,3
ML 52-53,NB,10/2/2025,9:00 PM,267,3
ML 52-53,NB,10/2/2025,10:00 PM,166,3
ML 52-53,NB,10/2/2025,11:00 PM,127,3
ML 52-53,SB,10/2/2025,12:00 AM,297,3
ML 52-53,SB,10/2/2025,1:00 AM,296,3
ML 52-53,SB,10/2/2025,2:00 AM,322,3
ML 52-53,SB,10/2/2025,3:00 AM,330,3
ML 52-53,SB,10/2/2025,4:00 AM,384,3
ML 52-53,SB,10/2/2025,5:00 AM,574,3
ML 52-53,SB,10/2/2025,6:00 AM,997,3
ML 52-53,SB,10/2/2025,7:00 AM,1298,3
ML 52-53,SB,10/2/2025,8:00 AM,1757,3
ML 52-53,SB,10/2/2025,9:00 AM,1464,3
ML 52-53,SB,10/2/2025,10:00 AM,1149,3
ML 52-53,SB,10/2/2025,11:00 AM,983,3
ML 52-53,SB,10/2/2025,12:00 PM,896,3
ML 52-53,SB,10/2/2025,1:00 PM,856,3
ML 52-53,SB,10/2/2025,2:00 PM,1059,3
ML 52-53,SB,10/2/2025,3:00 PM,1329,3
ML 52-53,SB,10/2/2025,4:00 PM,1793,3
ML 52-53,SB,10/2/2025,5:00 PM,1985,3
ML 52-53,SB,10/2/2025,6:00 PM,1716,3
ML 52-53,SB,10/2/2025,7:00 PM,1125,3
ML 52-53,SB,10/2/2025,8:00 PM,536,3
ML 52-53,SB,10/2/2025,9:00 PM,286,3
ML 52-53,SB,10/2/2025,10:00 PM,178,3
ML 52-53,SB,10/2/2025,11:00 PM,144,3
ML 52-53,NB,10/3/2025,12:00 AM,206,3
ML 52-53,NB,10/3/2025,1:00 AM,232,3
ML 52-53,NB,10/3/2025,2:00 AM,214,3
ML 52-53,NB,10/3/2025,3:00 AM,212,3
ML 52-53,NB,10/3/2025,4:00 AM,210,3
ML 52-53,NB,10/3/2025,5:00 AM,247,3
ML 52-53,NB,10/3/2025,6:00 AM,403,3
ML 52-53,NB,10/3/2025,7:00 AM,607,3
ML 52-53,NB,10/3/2025,8:00 AM,956,3
ML 52-53,NB,10/3/2025,9:00 AM,1222,3
ML 52-53,NB,10/3/2025,10:00 AM,1081,3
ML 52-53,NB,10/3/2025,11:00 AM,983,3
ML 52-53,NB,10/3/2025,12:00 PM,738,3
ML 52-53,NB,10/3/2025,1:00 PM,561,3
ML 52-53,NB,10/3/2025,2:00 PM,538,3
ML 52-53,NB,10/3/2025,3:00 PM,717,3
ML 52-53,NB,10/3/2025,4:00 PM,859,3
ML 52-53,NB,10/3/2025,5:00 PM,1104,3
ML 52-53,NB,10/3/2025,6:00 PM,1219,3
ML 52-53,NB,10/3/2025,7:00 PM,1034,3
ML 52-53,NB,10/3/2025,8:00 PM,719,3
ML 52-53,NB,10/3/2025,9:00 PM,389,3
ML 52-53,NB,10/3/2025,10:00 PM,207,3
ML 52-53,NB,10/3/2025,11:00 PM,113,3
ML 52-53,SB,10/3/2025,12:00 AM,204,3
ML 52-53,SB,10/3/2025,1:00 AM,243,3
ML 52-53,SB,10/3/2025,2:00 AM,242,3
ML 52-53,SB,10/3/2025,3:00 AM,255,3
ML 52-53,SB,10/3/2025,4:00 AM,227,3
ML 52-53,SB,10/3/2025,5:00 AM,271,3
ML 52-53,SB,10/3/2025,6:00 AM,440,3
ML 52-53,SB,10/3/2025,7:00 AM,667,3
ML 52-53,SB,10/3/2025,8:00 AM,1025,3
ML 52-53,SB,10/3/2025,9:00 AM,1245,3
ML 52-53,SB,10/3/2025,10:00 AM,1314,3
ML 52-53,SB,10/3/2025,11:00 AM,958,3
ML 52-53,SB,10/3/2025,12:00 PM,771,3
ML 52-53,SB,10/3/2025,1:00 PM,657,3
ML 52-53,SB,10/3/2025,2:00 PM,665,3
ML 52-53,SB,10/3/2025,3:00 PM,779,3
ML 52-53,SB,10/3/2025,4:00 PM,921,3
ML 52-53,SB,10/3/2025,5:00 PM,1271,3
ML 52-53,SB,10/3/2025,6:00 PM,1323,3
ML 52-53,SB,10/3/2025,7:00 PM,1086,3
ML 52-53,SB,10/3/2025,8:00 PM,746,3
ML 52-53,SB,10/3/2025,9:00 PM,419,3
ML 52-53,SB,10/3/2025,10:00 PM,201,3
ML 52-53,SB,10/3/2025,11:00 PM,135,3
ML 52-53,NB,10/4/2025,12:00 AM,196,3
ML 52-53,NB,10/4/2025,1:00 AM,223,3
ML 52-53,NB,10/4/2025,2:00 AM,208,3
ML 52-53,NB,10/4/2025,3:00 AM,207,3
ML 52-53,NB,10/4/2025,4:00 AM,223,3
ML 52-53,NB,10/4/2025,5:00 AM,252,3
ML 52-53,NB,10/4/2025,6:00 AM,360,3
ML 52-53,NB,10/4/2025,7:00 AM,653,3
ML 52-53,NB,10/4/2025,8:00 AM,1023,3
ML 52-53,NB,10/4/2025,9:00 AM,1274,3
ML 52-53,NB,10/4/2025,10:00 AM,1196,3
ML 52-53,NB,10/4/2025,11:00 AM,912,3
ML 52-53,NB,10/4/2025,12:00 PM,656,3
ML 52-53,NB,10/4/2025,1:00 PM,620,3
ML 52-53,NB,10/4/2025,2:00 PM,602,3
ML 52-53,NB,10/4/2025,3:00 PM,689,3
ML 52-53,NB,10/4/2025,4:00 PM,942,3
ML 52-53,NB,10/4/2025,5:00 PM,1176,3
ML 52-53,NB,10/4/2025,6:00 PM,1353,3
ML 52-53,NB,10/4/2025,7:00 PM,1055,3
ML 52-53,NB,10/4/2025,8:00 PM,758,3
ML 52-53,NB,10/4/2025,9:00 PM,405,3
ML 52-53,NB,10/4/2025,10:00 PM,182,3
ML 52-53,NB,10/4/2025,11:00 PM,126,3
ML 52-53,SB,10/4/2025,12:00 AM,217,3
ML 52-53,SB,10/4/2025,1:00 AM,232,3
ML 52-53,SB,10/4/2025,2:00 AM,226,3
ML 52-53,SB,10/4/2025,3:00 AM,247,3
ML 52-53,SB,10/4/2025,4:00 AM,233,3
ML 52-53,SB,10/4/2025,5:00 AM,271,3
ML 52-53,SB,10/4/2025,6:00 AM,390,3
ML 52-53,SB,10/4/2025,7:00 AM,656,3
ML 52-53,SB,10/4/2025,8:00 AM,1088,3
ML 52-53,SB,10/4/2025,9:00 AM,1369,3
ML 52-53,SB,10/4/2025,10:00 AM,1297,3
ML 52-53,SB,10/4/2025,11:00 AM,1056,3
ML 52-53,SB,10/4/2025,12:00 PM,739,3
ML 52-53,SB,10/4/2025,1:00 PM,615,3
ML 52-53,SB,10/4/2025,2:00 PM,587,3
ML 52-53,SB,10/4/2025,3:00 PM,670,3
ML 52-53,SB,10/4/2025,4:00 PM,1025,3
ML 52-53,SB,10/4/2025,5:00 PM,1156,3
ML 52-53,SB,10/4/2025,6:00 PM,1463,3
ML 52-53,SB,10/4/2025,7:00 PM,1163,3
ML 52-53,SB,10/4/2025,8:00 PM,759,3
ML 52-53,SB,10/4/2025,9:00 PM,398,3
ML 52-53,SB,10/4/2025,10:00 PM,215,3
ML 52-53,SB,10/4/2025,11:00 PM,138,3
ML 52-53,NB,10/5/2025,12:00 AM,289,3
ML 52-53,NB,10/5/2025,1:00 AM,274,3
ML 52-53,NB,10/5/2025,2:00 AM,284,3
ML 52-53,NB,10/5/2025,3:00 AM,328,3
ML 52-53,NB,10/5/2025,4:00 AM,374,3
ML 52-53,NB,10/5/2025,5:00 AM,528,3
ML 52-53,NB,10/5/2025,6:00 AM,812,3
ML 52-53,NB,10/5/2025,7:00 AM,1218,3
ML 52-53,NB,10/5/2025,8:00 AM,1442,3
ML 52-53,NB,10/5/2025,9:00 AM,1364,3
ML 52-53,NB,10/5/2025,10:00 AM,1062,3
ML 52-53,NB,10/5/2025,11:00 AM,830,3
ML 52-53,NB,10/5/2025,12:00 PM,847,3
ML 52-53,NB,10/5/2025,1:00 PM,875,3
ML 52-53,NB,10/5/2025,2:00 PM,1013,3
ML 52-53,NB,10/5/2025,3:00 PM,1413,3
ML 52-53,NB,10/5/2025,4:00 PM,1652,3
ML 52-53,NB,10/5/2025,5:00 PM,1817,3
ML 52-53,NB,10/5/2025,6:00 PM,1429,3
ML 52-53,NB,10/5/2025,7:00 PM,972,3
